numero de sequencia,tempo inicial,tempo final,tamanho
18575,1742170899806963000,1742170899806963000,8
18576,1742170899808684400,1742170899809213000,8
18577,1742170899810222700,1742170899810222700,8
18578,1742170899811995000,1742170899812334700,8
18579,1742170899813342900,1742170899813342900,8
18580,1742170899815104800,1742170899815104800,8
18581,1742170899816840700,1742170899816840700,8
18582,1742170899818646200,1742170899819176900,8
18583,1742170899820837100,1742170899821211400,8
18584,1742170899822220200,1742170899822220200,8
18585,1742170899823971100,1742170899823971100,8
18586,1742170899825755700,1742170899825755700,8
18587,1742170899827498500,1742170899827498500,8
18588,1742170899829048100,1742170899829048100,8
18589,1742170899830792000,1742170899830792000,8
18590,1742170899832543500,1742170899832543500,8
18591,1742170899834340500,1742170899837411000,8
18592,1742170899836385700,1742170899837411000,8
18593,1742170899838922300,1742170899841533100,8
18594,1742170899840590900,1742170899842942800,8
18595,1742170899842546200,1742170899844257500,8
18596,1742170899843952000,1742170899844257500,8
18597,1742170899845265400,1742170899845265400,8
18598,1742170899847030000,1742170899847030000,8
18599,1742170899848851200,1742170899848851200,8
18600,1742170899850589100,1742170899850589100,8
18601,1742170899852381100,1742170899853388800,8
18602,1742170899854393800,1742170899855721900,8
18603,1742170899856228300,1742170899856228300,8
18604,1742170899857941500,1742170899857941500,8
18605,1742170899859455200,1742170899859455200,8
18606,1742170899861249500,1742170899861249500,8
18607,1742170899863057500,1742170899863057500,8
18608,1742170899864823400,1742170899864823400,8
18609,1742170899866391200,1742170899866391200,8
18610,1742170899868136800,1742170899869156100,8
18611,1742170899870285900,1742170899872180000,8
18612,1742170899871806500,1742170899872180000,8
18613,1742170899873189300,1742170899873189300,8
18614,1742170899874979000,1742170899874979000,8
18615,1742170899876781800,1742170899876781800,8
18616,1742170899878574100,1742170899879118600,8
18617,1742170899880127600,1742170899880482300,8
18618,1742170899881498600,1742170899882146800,8
18619,1742170899883156100,1742170899883156100,8
18620,1742170899884925800,1742170899886447900,8
18621,1742170899887462300,1742170899890607600,8
18622,1742170899889584300,1742170899890607600,8
18623,1742170899892290900,1742170899893738100,8
18624,1742170899893738100,1742170899895209900,8
18625,1742170899895209900,1742170899896222200,8
18626,1742170899896731400,1742170899896731400,8
18627,1742170899898482400,1742170899899002400,8
18628,1742170899900012600,1742170899900012600,8
18629,1742170899901738400,1742170899904071600,8
18630,1742170899903639600,1742170899904071600,8
18631,1742170899905099200,1742170899906109100,8
18632,1742170899907165000,1742170899907165000,8
18633,1742170899909005800,1742170899909005800,8
18634,1742170899910754600,1742170899910754600,8
18635,1742170899912536800,1742170899912536800,8
18636,1742170899914320200,1742170899914320200,8
18637,1742170899916155200,1742170899916155200,8
18638,1742170899917897800,1742170899918928700,8
18639,1742170899920175800,1742170899921493700,8
18640,1742170899921493700,1742170899921493700,8
18641,1742170899923289800,1742170899923289800,8
18642,1742170899925097100,1742170899925097100,8
18643,1742170899926824400,1742170899927132900,8
18644,1742170899928141800,1742170899929149900,8
18645,1742170899929657000,1742170899930524000,8
18646,1742170899931532800,1742170899931886600,8
18647,1742170899932893300,1742170899933326600,8
18648,1742170899935382200,1742170899936390300,8
18649,1742170899937414100,1742170899938943500,8
18650,1742170899939497100,1742170899940511400,8
18651,1742170899942063100,1742170899942063100,8
18652,1742170899943807900,1742170899943807900,8
18653,1742170899945559800,1742170899945559800,8
18654,1742170899947328800,1742170899947328800,8
18655,1742170899948898000,1742170899948898000,8
18656,1742170899950660800,1742170899952841600,8
18657,1742170899952014700,1742170899952841600,8
18658,1742170899953851900,1742170899955691300,8
18659,1742170899955212500,1742170899996191700,8
18660,1742170899978857800,1742170900006063500,8
18661,1742170899988864600,1742170900007787100,8
18662,1742170899991509200,1742170900009631900,8
18663,1742170899994280100,1742170900009631900,8
18664,1742170899995799600,1742170900011051200,8
18665,1742170899997204200,1742170900012451000,8
18666,1742170899999228200,1742170900012451000,8
18667,1742170900001781800,1742170900013456600,8
18668,1742170900003147800,1742170900013456600,8
18669,1742170900005047500,1742170900015571000,8
18670,1742170900007787100,1742170900015571000,8
18671,1742170900009310400,1742170900016580000,8
18672,1742170900010638000,1742170900016580000,8
18673,1742170900012059700,1742170900022797800,8
18674,1742170900013456600,1742170900029787900,8
18675,1742170900015225200,1742170900031215100,8
18676,1742170900016580000,1742170900032570100,8
18677,1742170900018902800,1742170900032570100,8
18678,1742170900020576300,1742170900033578200,8
18679,1742170900022058500,1742170900033578200,8
18680,1742170900026335100,1742170900035288200,8
18681,1742170900029272400,1742170900036302400,8
18682,1742170900030799900,1742170900036302400,8
18683,1742170900032225800,1742170900038909400,8
18684,1742170900033578200,1742170900038909400,8
18685,1742170900035288200,1742170900040000400,8
18686,1742170900037899200,1742170900040000400,8
18687,1742170900040000400,1742170900040000400,8
18688,1742170900041748800,1742170900041748800,8
18689,1742170900043547700,1742170900044263600,8
18690,1742170900045557600,1742170900046068100,8
18691,1742170900047076700,1742170900047076700,8
18692,1742170900048903700,1742170900048903700,8
18693,1742170900050659300,1742170900050963800,8
18694,1742170900051978100,1742170900052996900,8
18695,1742170900054554700,1742170900054554700,8
18696,1742170900056072200,1742170900056072200,8
18697,1742170900057807400,1742170900057807400,8
18698,1742170900059327000,1742170900059327000,8
18699,1742170900061058200,1742170900061058200,8
18700,1742170900062840300,1742170900062840300,8
18701,1742170900064594200,1742170900064594200,8
18702,1742170900066106200,1742170900066106200,8
18703,1742170900067875700,1742170900072023700,8
18704,1742170900070479400,1742170900073580600,8
18705,1742170900072553900,1742170900075927200,8
18706,1742170900074621700,1742170900076934400,8
18707,1742170900076934400,1742170900077943600,8
18708,1742170900078941700,1742170900079242900,8
18709,1742170900080249300,1742170900080249300,8
18710,1742170900081946200,1742170900081946200,8
18711,1742170900083744400,1742170900083744400,8
18712,1742170900085520300,1742170900086199500,8
18713,1742170900087229900,1742170900088247100,8
18714,1742170900089255200,1742170900089255200,8
18715,1742170900091046700,1742170900091046700,8
18716,1742170900092825500,1742170900092825500,8
18717,1742170900094586600,1742170900094586600,8
18718,1742170900096158700,1742170900096158700,8
18719,1742170900097908800,1742170900097908800,8
18720,1742170900099426500,1742170900099426500,8
18721,1742170900101144400,1742170900102967500,8
18722,1742170900102510000,1742170900102967500,8
18723,1742170900103976800,1742170900105404000,8
18724,1742170900105404000,1742170900105404000,8
18725,1742170900107160000,1742170900107160000,8
18726,1742170900109454100,1742170900109771800,8
18727,1742170900110778600,1742170900110778600,8
18728,1742170900112496700,1742170900112496700,8
18729,1742170900114283000,1742170900115294400,8
18730,1742170900116294600,1742170900116294600,8
18731,1742170900118148000,1742170900119157700,8
18732,1742170900120246300,1742170900123233300,8
18733,1742170900122198400,1742170900125284000,8
18734,1742170900124273300,1742170900127033600,8
18735,1742170900126292800,1742170900128044000,8
18736,1742170900128044000,1742170900129973100,8
18737,1742170900129567700,1742170900131319800,8
18738,1742170900130979400,1742170900131319800,8
18739,1742170900132328700,1742170900132328700,8
18740,1742170900134122600,1742170900136552100,8
18741,1742170900135675100,1742170900137561000,8
18742,1742170900137561000,1742170900139101800,8
18743,1742170900139624500,1742170900140131200,8
18744,1742170900141138500,1742170900141138500,8
18745,1742170900142903800,1742170900142903800,8
18746,1742170900144639900,1742170900144639900,8
18747,1742170900146153900,1742170900146153900,8
18748,1742170900147872900,1742170900147872900,8
18749,1742170900149388000,1742170900149388000,8
18750,1742170900151100500,1742170900152998300,8
18751,1742170900152489300,1742170900152998300,8
18752,1742170900154008000,1742170900154384800,8
18753,1742170900155392800,1742170900155392800,8
18754,1742170900157206800,1742170900157206800,8
18755,1742170900159498900,1742170900159498900,8
18756,1742170900161219700,1742170900161219700,8
18757,1742170900162989200,1742170900162989200,8
18758,1742170900164728800,1742170900164728800,8
18759,1742170900166276800,1742170900170528000,8
18760,1742170900169485300,1742170900172784700,8
18761,1742170900172078000,1742170900174811200,8
18762,1742170900174811200,1742170900174811200,8
18763,1742170900176320600,1742170900176320600,8
18764,1742170900178036600,1742170900178036600,8
18765,1742170900179552200,1742170900179552200,8
18766,1742170900181321300,1742170900181321300,8
18767,1742170900183099500,1742170900183099500,8
18768,1742170900184841000,1742170900185926100,8
18769,1742170900186932900,1742170900187949900,8
18770,1742170900188955700,1742170900188955700,8
18771,1742170900190671200,1742170900190671200,8
18772,1742170900192419700,1742170900192419700,8
18773,1742170900194219000,1742170900194219000,8
18774,1742170900196068200,1742170900196068200,8
18775,1742170900197821800,1742170900197821800,8
18776,1742170900199353400,1742170900199353400,8
18777,1742170900201087300,1742170900201087300,8
18778,1742170900202861100,1742170900203203200,8
18779,1742170900204213500,1742170900205221400,8
18780,1742170900206221000,1742170900206221000,8
18781,1742170900207963900,1742170900207963900,8
18782,1742170900209485700,1742170900209485700,8
18783,1742170900211287400,1742170900211691700,8
18784,1742170900212701300,1742170900212701300,8
18785,1742170900214437100,1742170900216687700,8
18786,1742170900216009300,1742170900216687700,8
18787,1742170900217696700,1742170900219847900,8
18788,1742170900219224700,1742170900219847900,8
18789,1742170900220857800,1742170900222704000,8
18790,1742170900222243400,1742170900222704000,8
18791,1742170900223709500,1742170900223709500,8
18792,1742170900225402600,1742170900225402600,8
18793,1742170900227115100,1742170900227115100,8
18794,1742170900228951000,1742170900228951000,8
18795,1742170900230720200,1742170900230720200,8
18796,1742170900232529600,1742170900232529600,8
18797,1742170900234299100,1742170900235326100,8
18798,1742170900235848500,1742170900236442900,8
18799,1742170900237453100,1742170900237453100,8
18800,1742170900238972200,1742170900238972200,8
18801,1742170900240685500,1742170900240685500,8
18802,1742170900242491300,1742170900242491300,8
18803,1742170900244285200,1742170900244285200,8
18804,1742170900246607500,1742170900246919300,8
18805,1742170900247924600,1742170900247924600,8
18806,1742170900249442700,1742170900249442700,8
18807,1742170900251184600,1742170900253220800,8
18808,1742170900252555400,1742170900254230500,8
18809,1742170900254230500,1742170900256908600,8
18810,1742170900256277100,1742170900257919000,8
18811,1742170900257919000,1742170900258929400,8
18812,1742170900259435300,1742170900259795500,8
18813,1742170900260802300,1742170900260802300,8
18814,1742170900262594900,1742170900264044300,8
18815,1742170900264044300,1742170900265064300,8
18816,1742170900266063600,1742170900266448100,8
18817,1742170900267457600,1742170900269700800,8
18818,1742170900268990000,1742170900269700800,8
18819,1742170900270999300,1742170900272024900,8
18820,1742170900272544900,1742170900272544900,8
18821,1742170900274259500,1742170900274259500,8
18822,1742170900276200000,1742170900276200000,8
18823,1742170900277991600,1742170900277991600,8
18824,1742170900279510500,1742170900279510500,8
18825,1742170900281242400,1742170900281242400,8
18826,1742170900283017900,1742170900283017900,8
18827,1742170900284760500,1742170900286949400,8
18828,1742170900286473900,1742170900287970000,8
18829,1742170900287970000,1742170900288980900,8
18830,1742170900290211400,1742170900290211400,8
18831,1742170900291901700,1742170900292214900,8
18832,1742170900293222700,1742170900293222700,8
18833,1742170900295006200,1742170900295006200,8
18834,1742170900296802500,1742170900296802500,8
18835,1742170900298580500,1742170900299127200,8
18836,1742170900300133800,1742170900300133800,8
18837,1742170900301859000,1742170900302885000,8
18838,1742170900305437900,1742170900305868900,8
18839,1742170900306881300,1742170900307891700,8
18840,1742170900308889600,1742170900311273600,8
18841,1742170900310248400,1742170900311273600,8
18842,1742170900312911700,1742170900313224200,8
18843,1742170900314234500,1742170900314234500,8
18844,1742170900315747900,1742170900315747900,8
18845,1742170900317464300,1742170900320043000,8
18846,1742170900319016100,1742170900321827000,8
18847,1742170900321827000,1742170900324220100,8
